Wavelength	RSR
2.0693	0.000000
2.0706	0.000000
2.0718	0.000000
2.0731	0.000000
2.0744	0.000000
2.0756	0.000000
2.0769	0.000000
2.0782	0.000000
2.0794	0.000000
2.0807	0.000000
2.0820	0.000000
2.0833	0.000000
2.0845	0.000000
2.0858	0.000000
2.0871	0.000000
2.0883	0.000000
2.0896	0.000000
2.0909	0.000000
2.0921	0.000000
2.0934	0.000000
2.0947	0.000000
2.0960	0.000000
2.0972	0.000000
2.0985	0.000000
2.0998	0.000000
2.1010	0.000000
2.1023	0.000000
2.1036	0.000000
2.1049	0.000000
2.1061	0.000000
2.1074	0.000000
2.1087	0.000000
2.1099	0.000000
2.1112	0.000000
2.1125	0.000000
2.1137	0.000000
2.1150	0.000000
2.1163	0.000000
2.1176	0.000000
2.1188	0.000000
2.1201	0.000000
2.1214	0.000000
2.1226	0.000000
2.1239	0.000000
2.1252	0.000000
2.1264	0.000000
2.1277	0.000000
2.1290	0.000000
2.1303	0.000000
2.1315	0.000000
2.1328	0.000000
2.1341	0.000000
2.1353	0.000000
2.1366	0.000000
2.1379	0.000000
2.1391	0.000000
2.1404	0.000000
2.1417	0.000000
2.1430	0.000000
2.1442	0.000000
2.1455	0.000000
2.1468	0.000000
2.1480	0.000000
2.1493	0.000000
2.1506	0.000000
2.1518	0.000000
2.1531	0.000000
2.1544	0.000000
2.1557	0.000000
2.1569	0.000000
2.1582	0.000000
2.1595	0.000000
2.1607	0.000000
2.1620	0.000000
2.1633	0.000000
2.1645	0.000000
2.1658	0.000000
2.1671	0.000000
2.1684	0.000000
2.1696	0.000000
2.1709	0.000000
2.1722	0.000000
2.1734	0.000000
2.1747	0.000000
2.1760	0.000000
2.1772	0.000000
2.1785	0.000000
2.1798	0.000000
2.1811	0.000000
2.1823	0.000000
2.1836	0.000000
2.1849	0.000000
2.1861	0.000000
2.1874	0.000000
2.1887	0.000000
2.1899	0.000000
2.1912	0.000000
2.1925	0.000000
2.1938	0.000000
2.1950	0.000000
2.1963	0.000000
2.1976	0.000000
2.1988	0.000000
2.2001	0.000000
2.2014	0.000000
2.2027	0.000000
2.2039	0.000000
2.2052	0.000000
2.2065	0.000000
2.2077	0.000000
2.2090	0.000000
2.2103	0.000000
2.2115	0.000000
2.2128	0.000000
2.2141	0.000000
2.2154	0.000000
2.2166	0.000000
2.2179	0.000000
2.2192	0.000000
2.2204	0.000000
2.2217	0.000000
2.2230	0.000000
2.2242	0.000000
2.2255	0.000000
2.2268	0.000000
2.2281	0.000000
2.2293	0.000000
2.2306	0.000000
2.2319	0.000000
2.2331	0.000000
2.2344	0.000000
2.2357	0.000000
2.2369	0.000000
2.2382	0.000000
2.2395	0.000000
2.2408	0.000000
2.2420	0.000000
2.2433	0.000000
2.2446	0.000000
2.2458	0.000000
2.2471	0.000000
2.2484	0.000000
2.2496	0.000000
2.2509	0.000000
2.2522	0.000000
2.2535	0.000000
2.2547	0.000000
2.2560	0.000000
2.2573	0.000000
2.2585	0.000000
2.2598	0.000000
2.2611	0.000000
2.2623	0.000000
2.2636	0.000000
2.2649	0.000000
2.2662	0.000000
2.2674	0.000000
2.2687	0.000000
2.2700	0.000000
2.2712	0.000000
2.2725	0.000000
2.2738	0.000000
2.2750	0.000000
2.2763	0.000000
2.2776	0.000000
2.2789	0.000000
2.2801	0.000000
2.2814	0.000000
2.2827	0.000000
2.2839	0.000000
2.2852	0.000000
2.2865	0.000000
2.2877	0.000000
2.2890	0.000000
2.2903	0.000000
2.2916	0.000000
2.2928	0.000000
2.2941	0.000000
2.2954	0.000000
2.2966	0.000000
2.2979	0.000000
2.2992	0.000000
2.3005	0.000000
2.3017	0.000000
2.3030	0.000000
2.3043	0.000000
2.3055	0.000000
2.3068	0.000000
2.3081	0.000000
2.3093	0.000000
2.3106	0.000000
2.3119	0.000000
2.3132	0.000000
2.3144	0.000000
2.3157	0.000000
2.3170	0.000000
2.3182	0.000000
2.3195	0.000000
2.3208	0.000000
2.3220	0.000000
2.3233	0.000000
2.3246	0.000000
2.3259	0.000000
2.3271	0.000000
2.3284	0.000000
2.3297	0.000000
2.3309	0.000000
2.3322	0.000000
2.3335	0.000000
2.3347	0.000000
2.3360	0.000000
2.3373	0.000000
2.3386	0.000000
2.3398	0.000000
2.3411	0.000000
2.3424	0.000000
2.3436	0.000000
2.3449	0.000000
2.3462	0.000000
2.3474	0.000000
2.3487	0.000000
2.3500	0.000000
2.3513	0.000000
2.3525	0.000000
2.3538	0.000000
2.3551	0.000000
2.3563	0.000000
2.3576	0.000000
2.3589	0.000000
2.3601	0.000000
2.3614	0.000000
2.3627	0.000000
2.3640	0.000000
2.3652	0.000000
2.3665	0.000000
2.3678	0.000000
2.3690	0.000000
2.3703	0.000000
2.3716	0.000000
2.3728	0.000000
2.3741	0.000000
2.3754	0.000000
2.3767	0.000000
2.3779	0.000000
2.3792	0.000000
2.3805	0.000000
2.3817	0.000000
2.3830	0.000000
2.3843	0.000000
2.3855	0.000000
2.3868	0.000000
2.3881	0.000000
2.3894	0.000000
2.3906	0.000000
2.3919	0.000000
2.3932	0.000000
2.3944	0.000000
2.3957	0.000000
2.3970	0.000000
2.3982	0.000000
2.3995	0.000000
2.4008	0.000000
2.4021	0.000000
2.4033	0.000000
2.4046	0.000000
2.4059	0.000000
2.4071	0.000000
2.4084	0.000000
2.4097	0.000000
2.4110	0.000000
2.4122	0.000000
2.4135	0.000000
2.4148	0.000000
2.4160	0.000000
2.4173	0.000000
2.4186	0.000000
2.4198	0.000000
2.4211	0.000000
2.4224	0.000000
2.4237	0.000000
2.4249	0.000000
2.4262	0.000000
2.4275	0.000000
2.4287	0.000000
2.4300	0.000000
2.4313	0.000000
2.4325	0.000000
2.4338	0.000000
2.4351	0.000000
2.4364	0.000000
2.4376	0.000000
2.4389	0.000000
2.4402	0.000000
2.4414	0.000000
2.4427	0.000000
2.4440	0.000000
2.4452	0.000000
2.4465	0.000000
2.4478	0.000000
2.4491	0.000000
2.4503	0.000000
2.4516	0.000000
2.4529	0.000000
2.4541	0.000000
2.4554	0.000000
2.4567	0.000000
2.4579	0.000000
2.4592	0.000000
2.4605	0.000000
2.4618	0.000000
2.4630	0.000000
2.4643	0.000000
2.4656	0.000000
2.4668	0.000000
2.4681	0.000000
2.4694	0.000000
2.4706	0.000000
2.4719	0.000000
2.4732	0.000000
2.4745	0.000000
2.4757	0.000000
2.4770	0.000000
2.4783	0.000000
2.4795	0.000000
2.4808	0.000000
2.4821	0.000000
2.4833	0.000000
2.4846	0.000000
2.4859	0.000000
2.4872	0.000000
2.4884	0.000000
2.4897	0.000000
2.4910	0.000000
2.4922	0.000000
2.4935	0.000000
2.4948	0.000000
2.4960	0.000000
2.4973	0.000000
2.4986	0.000000
2.4999	0.000000
2.5011	0.000000
2.5024	0.000000
2.5037	0.000000
2.5049	0.000000
2.5062	0.000000
2.5075	0.000000
2.5088	0.000000
2.5100	0.000000
2.5113	0.000000
2.5126	0.000000
2.5138	0.000000
2.5151	0.000000
2.5164	0.000000
2.5176	0.000000
2.5189	0.000000
2.5202	0.000000
2.5215	0.000000
2.5227	0.000000
2.5240	0.000000
2.5253	0.000000
2.5265	0.000000
2.5278	0.000000
2.5291	0.000000
2.5303	0.000000
2.5316	0.000000
2.5329	0.000000
2.5342	0.000000
2.5354	0.000000
2.5367	0.000000
2.5380	0.000000
2.5392	0.000000
2.5405	0.000000
2.5418	0.000000
2.5430	0.000000
2.5443	0.000000
2.5456	0.000000
2.5469	0.000000
2.5481	0.000000
2.5494	0.000000
2.5507	0.000000
2.5519	0.000000
2.5532	0.000000
2.5545	0.000000
2.5557	0.000000
2.5570	0.000000
2.5583	0.000000
2.5596	0.000000
2.5608	0.000000
2.5621	0.000000
2.5634	0.000000
2.5646	0.000000
2.5659	0.000000
2.5672	0.000000
2.5684	0.000000
2.5697	0.000000
2.5710	0.000000
2.5723	0.000000
2.5735	0.000000
2.5748	0.000000
2.5761	0.000000
2.5773	0.000000
2.5786	0.000000
2.5799	0.000000
2.5811	0.000000
2.5824	0.000000
2.5837	0.000000
2.5850	0.000000
2.5862	0.000000
2.5875	0.000000
2.5888	0.000000
2.5900	0.000000
2.5913	0.000000
2.5926	0.000000
2.5938	0.000000
2.5951	0.000000
2.5964	0.000000
2.5977	0.000000
2.5989	0.000000
2.6002	0.000000
2.6015	0.000000
2.6027	0.000000
2.6040	0.000000
2.6053	0.000000
2.6066	0.000000
2.6078	0.000000
2.6091	0.000000
2.6104	0.000000
2.6116	0.000000
2.6129	0.000000
2.6142	0.000000
2.6154	0.000000
2.6167	0.000000
2.6180	0.000000
2.6193	0.000000
2.6205	0.000000
2.6218	0.000000
2.6231	0.000000
2.6243	0.000000
2.6256	0.000000
2.6269	0.000000
2.6281	0.000000
2.6294	0.000000
2.6307	0.000000
2.6320	0.000000
2.6332	0.000000
2.6345	0.000000
2.6358	0.000000
2.6370	0.000000
2.6383	0.000000
2.6396	0.000000
2.6408	0.000000
2.6421	0.000000
2.6434	0.000000
2.6447	0.000000
2.6459	0.000000
2.6472	0.000000
2.6485	0.000000
2.6497	0.000000
2.6510	0.000000
2.6523	0.000000
2.6535	0.000000
2.6548	0.000000
2.6561	0.000000
2.6574	0.000000
2.6586	0.000000
2.6599	0.000000
2.6612	0.000000
2.6624	0.000000
2.6637	0.000000
2.6650	0.000000
2.6662	0.000000
2.6675	0.000000
2.6688	0.000000
2.6701	0.000000
2.6713	0.000000
2.6726	0.000000
2.6739	0.000000
2.6751	0.000000
2.6764	0.000000
2.6777	0.000000
2.6789	0.000000
2.6802	0.000000
2.6815	0.000000
2.6828	0.000000
2.6840	0.000000
2.6853	0.000000
2.6866	0.000000
2.6878	0.000000
2.6891	0.000000
2.6904	0.000000
2.6916	0.000000
2.6929	0.000000
2.6942	0.000000
2.6955	0.000000
2.6967	0.000000
2.6980	0.000000
2.6993	0.000000
2.7005	0.000000
2.7018	0.000000
2.7031	0.000000
2.7044	0.000000
2.7056	0.000000
2.7069	0.000000
2.7082	0.000000
2.7094	0.000000
2.7107	0.000000
2.7120	0.000000
2.7132	0.000000
2.7145	0.000000
2.7158	0.000000
2.7171	0.000000
2.7183	0.000000
2.7196	0.000000
2.7209	0.000000
2.7221	0.000000
2.7234	0.000000
2.7247	0.000000
2.7259	0.000000
2.7272	0.000000
2.7285	0.000000
2.7298	0.000000
2.7310	0.000000
2.7323	0.000000
2.7336	0.000000
2.7348	0.000000
2.7361	0.000000
2.7374	0.000000
2.7386	0.000000
2.7399	0.000000
2.7412	0.000000
2.7425	0.000000
2.7437	0.000000
2.7450	0.000000
2.7463	0.000000
2.7475	0.000000
2.7488	0.000000
2.7501	0.000000
2.7513	0.000000
2.7526	0.000000
2.7539	0.000000
2.7552	0.000000
2.7564	0.000000
2.7577	0.000000
2.7590	0.000000
2.7602	0.000000
2.7615	0.000000
2.7628	0.000000
2.7640	0.000000
2.7653	0.000000
2.7666	0.000000
2.7679	0.000000
2.7691	0.000000
2.7704	0.000000
2.7717	0.000000
2.7729	0.000000
2.7742	0.000000
2.7755	0.000000
2.7767	0.000000
2.7780	0.000000
2.7793	0.000000
2.7806	0.000000
2.7818	0.000000
2.7831	0.000000
2.7844	0.000000
2.7856	0.000000
2.7869	0.000000
2.7882	0.000000
2.7894	0.000000
2.7907	0.000000
2.7920	0.000000
2.7933	0.000000
2.7945	0.000000
2.7958	0.000000
2.7971	0.000000
2.7983	0.000000
2.7996	0.000000
2.8009	0.000000
2.8022	0.000000
2.8034	0.000000
2.8047	0.000000
2.8060	0.000000
2.8072	0.000000
2.8085	0.000000
2.8098	0.000000
2.8110	0.000000
2.8123	0.000000
2.8136	0.000000
2.8149	0.000000
2.8161	0.000000
2.8174	0.000000
2.8187	0.000000
2.8199	0.000000
2.8212	0.000000
2.8225	0.000000
2.8237	0.000000
2.8250	0.000000
2.8263	0.000000
2.8276	0.000000
2.8288	0.000000
2.8301	0.000000
2.8314	0.000000
2.8326	0.000000
2.8339	0.000000
2.8352	0.000000
2.8364	0.000000
2.8377	0.000000
2.8390	0.000000
2.8403	0.000000
2.8415	0.000000
2.8428	0.000000
2.8441	0.000000
2.8453	0.000000
2.8466	0.000000
2.8479	0.000000
2.8491	0.000000
2.8504	0.000000
2.8517	0.000000
2.8530	0.000000
2.8542	0.000000
2.8555	0.000000
2.8568	0.000000
2.8580	0.000000
2.8593	0.000000
2.8606	0.000000
2.8618	0.000000
2.8631	0.000000
2.8644	0.000000
2.8657	0.000000
2.8669	0.000000
2.8682	0.000000
2.8695	0.000000
2.8707	0.000000
2.8720	0.000000
2.8733	0.000000
2.8745	0.000000
2.8758	0.000000
2.8771	0.000000
2.8784	0.000000
2.8796	0.000000
2.8809	0.000000
2.8822	0.000000
2.8834	0.000000
2.8847	0.000000
2.8860	0.000000
2.8872	0.000000
2.8885	0.000000
2.8898	0.000000
2.8911	0.000000
2.8923	0.000000
2.8936	0.000000
2.8949	0.000000
2.8961	0.000000
2.8974	0.000000
2.8987	0.000000
2.8999	0.000000
2.9012	0.000000
2.9025	0.000000
2.9038	0.000000
2.9050	0.000000
2.9063	0.000000
2.9076	0.000000
2.9088	0.000000
2.9101	0.000000
2.9114	0.000000
2.9127	0.000000
2.9139	0.000000
2.9152	0.000000
2.9165	0.000000
2.9177	0.000000
2.9190	0.000000
2.9203	0.000000
2.9215	0.000000
2.9228	0.000000
2.9241	0.000000
2.9254	0.000000
2.9266	0.000000
2.9279	0.000000
2.9292	0.000000
2.9304	0.000000
2.9317	0.000000
2.9330	0.000000
2.9342	0.000000
2.9355	0.000000
2.9368	0.000000
2.9381	0.000000
2.9393	0.000000
2.9406	0.000000
2.9419	0.000000
2.9431	0.000000
2.9444	0.000000
2.9457	0.000000
2.9469	0.000000
2.9482	0.000000
2.9495	0.000000
2.9508	0.000000
2.9520	0.000000
2.9533	0.000000
2.9546	0.000000
2.9558	0.000000
2.9571	0.000000
2.9584	0.000000
2.9596	0.000000
2.9609	0.000000
2.9622	0.000000
2.9635	0.000000
2.9647	0.000000
2.9660	0.000000
2.9673	0.000000
2.9685	0.000000
2.9698	0.000000
2.9711	0.000000
2.9723	0.000000
2.9736	0.000000
2.9749	0.000000
2.9762	0.000000
2.9774	0.000000
2.9787	0.000000
2.9800	0.000000
2.9812	0.000000
2.9825	0.000000
2.9838	0.000000
2.9850	0.000000
2.9863	0.000000
2.9876	0.000000
2.9889	0.000000
2.9901	0.000000
2.9914	0.000000
2.9927	0.000000
2.9939	0.000000
2.9952	0.000000
2.9965	0.000000
2.9977	0.000000
2.9990	0.000000
3.0003	0.000000
3.0016	0.000000
3.0028	0.000000
3.0041	0.000000
3.0054	0.000000
3.0066	0.000000
3.0079	0.000000
3.0092	0.000000
3.0105	0.000000
3.0117	0.000000
3.0130	0.000000
3.0143	0.000000
3.0155	0.000000
3.0168	0.000000
3.0181	0.000000
3.0193	0.000000
3.0206	0.000000
3.0219	0.000000
3.0232	0.000000
3.0244	0.000000
3.0257	0.000000
3.0270	0.000000
3.0282	0.000000
3.0295	0.000000
3.0308	0.000000
3.0320	0.000000
3.0333	0.000000
3.0346	0.000000
3.0359	0.000000
3.0371	0.000000
3.0384	0.000000
3.0397	0.000000
3.0409	0.000000
3.0422	0.000000
3.0435	0.000000
3.0447	0.000000
3.0460	0.000000
3.0473	0.000000
3.0486	0.000000
3.0498	0.000000
3.0511	0.000000
3.0524	0.000000
3.0536	0.000000
3.0549	0.000000
3.0562	0.000000
3.0574	0.000000
3.0587	0.000000
3.0600	0.000000
3.0613	0.000000
3.0625	0.000000
3.0638	0.000000
3.0651	0.000000
3.0663	0.000000
3.0676	0.000000
3.0689	0.000000
3.0701	0.000000
3.0714	0.000000
3.0727	0.000000
3.0740	0.000000
3.0752	0.000000
3.0765	0.000000
3.0778	0.000000
3.0790	0.000000
3.0803	0.000000
3.0816	0.000000
3.0828	0.000000
3.0841	0.000000
3.0854	0.000000
3.0867	0.000000
3.0879	0.000000
3.0892	0.000000
3.0905	0.000000
3.0917	0.000000
3.0930	0.000000
3.0943	0.000000
3.0955	0.000000
3.0968	0.000000
3.0981	0.000000
3.0994	0.000000
3.1006	0.000000
3.1019	0.000000
3.1032	0.000000
3.1044	0.000000
3.1057	0.000000
3.1070	0.000000
3.1083	0.000000
3.1095	0.000000
3.1108	0.000000
3.1121	0.000000
3.1133	0.000000
3.1146	0.000000
3.1159	0.000000
3.1171	0.000000
3.1184	0.000000
3.1197	0.000000
3.1210	0.000000
3.1222	0.000000
3.1235	0.000000
3.1248	0.000000
3.1260	0.000000
3.1273	0.000000
3.1286	0.000000
3.1298	0.000000
3.1311	0.000000
3.1324	0.000000
3.1337	0.000000
3.1349	0.000000
3.1362	0.000000
3.1375	0.000000
3.1387	0.000000
3.1400	0.000000
3.1413	0.000000
3.1425	0.000000
3.1438	0.000000
3.1451	0.000000
3.1464	0.000000
3.1476	0.000000
3.1489	0.000000
3.1502	0.000000
3.1514	0.000000
3.1527	0.000000
3.1540	0.000000
3.1552	0.000000
3.1565	0.000000
3.1578	0.000000
3.1591	0.000000
3.1603	0.000000
3.1616	0.000000
3.1629	0.000000
3.1641	0.000000
3.1654	0.000000
3.1667	0.000000
3.1679	0.000000
3.1692	0.000000
3.1705	0.000000
3.1718	0.000000
3.1730	0.000000
3.1743	0.000000
3.1756	0.000000
3.1768	0.000000
3.1781	0.000000
3.1794	0.000000
3.1806	0.000000
3.1819	0.000000
3.1832	0.000000
3.1845	0.000000
3.1857	0.000000
3.1870	0.000000
3.1883	0.000000
3.1895	0.000000
3.1908	0.000000
3.1921	0.000000
3.1933	0.000000
3.1946	0.000000
3.1959	0.000000
3.1972	0.000000
3.1984	0.000000
3.1997	0.000000
3.2010	0.000000
3.2022	0.000000
3.2035	0.000000
3.2048	0.000000
3.2061	0.000000
3.2073	0.000000
3.2086	0.000000
3.2099	0.000000
3.2111	0.000000
3.2124	0.000000
3.2137	0.000000
3.2149	0.000000
3.2162	0.000000
3.2175	0.000000
3.2188	0.000000
3.2200	0.000000
3.2213	0.000000
3.2226	0.000000
3.2238	0.000000
3.2251	0.000000
3.2264	0.000000
3.2276	0.000000
3.2289	0.000000
3.2302	0.000000
3.2315	0.000000
3.2327	0.000000
3.2340	0.000000
3.2353	0.000000
3.2365	0.000000
3.2378	0.000000
3.2391	0.000000
3.2403	0.000000
3.2416	0.000000
3.2429	0.000000
3.2442	0.000000
3.2454	0.000000
3.2467	0.000000
3.2480	0.000000
3.2492	0.000000
3.2505	0.000000
3.2518	0.000000
3.2530	0.000000
3.2543	0.000000
3.2556	0.000000
3.2569	0.000000
3.2581	0.000000
3.2594	0.000000
3.2607	0.000000
3.2619	0.000000
3.2632	0.000000
3.2645	0.000000
3.2657	0.000000
3.2670	0.000000
3.2683	0.000000
3.2696	0.000000
3.2708	0.000000
3.2721	0.000000
3.2734	0.000000
3.2746	0.000000
3.2759	0.000000
3.2772	0.000000
3.2784	0.000000
3.2797	0.000000
3.2810	0.000000
3.2823	0.000000
3.2835	0.000000
3.2848	0.000000
3.2861	0.000000
3.2873	0.000000
3.2886	0.000000
3.2899	0.000000
3.2911	0.000000
3.2924	0.000000
3.2937	0.000000
3.2950	0.000000
3.2962	0.000000
3.2975	0.000000
3.2988	0.000000
3.3000	0.000000
3.3013	0.000000
3.3026	0.000000
3.3039	0.000000
3.3051	0.000000
3.3064	0.000000
3.3077	0.000000
3.3089	0.000000
3.3102	0.000000
3.3115	0.000000
3.3127	0.000000
3.3140	0.000000
3.3153	0.000000
3.3166	0.000000
3.3178	0.000000
3.3191	0.000000
3.3204	0.000000
3.3216	0.000000
3.3229	0.000000
3.3242	0.000000
3.3254	0.000000
3.3267	0.000000
3.3280	0.000000
3.3293	0.000000
3.3305	0.000000
3.3318	0.000000
3.3331	0.000000
3.3343	0.000000
3.3356	0.000000
3.3369	0.000000
3.3381	0.000000
3.3394	0.000000
3.3407	0.000000
3.3420	0.000000
3.3432	0.000000
3.3445	0.000000
3.3458	0.000000
3.3470	0.000000
3.3483	0.000000
3.3496	0.000000
3.3508	0.000000
3.3521	0.000000
3.3534	0.000000
3.3547	0.000000
3.3559	0.000000
3.3572	0.000000
3.3585	0.000000
3.3597	0.000000
3.3610	0.000000
3.3623	0.000000
3.3635	0.000000
3.3648	0.000000
3.3661	0.000000
3.3674	0.000000
3.3686	0.000000
3.3699	0.000000
3.3712	0.000000
3.3724	0.000000
3.3737	0.000000
3.3750	0.000000
3.3762	0.000000
3.3775	0.000000
3.3788	0.000000
3.3801	0.000000
3.3813	0.000000
3.3826	0.000000
3.3839	0.000000
3.3851	0.000000
3.3864	0.000000
3.3877	0.000000
3.3889	0.000000
3.3902	0.000000
3.3915	0.000000
3.3928	0.000000
3.3940	0.000000
3.3953	0.000000
3.3966	0.000000
3.3978	0.000000
3.3991	0.000000
3.4004	0.000000
3.4017	0.000000
3.4029	0.000000
3.4042	0.000000
3.4055	0.000000
3.4067	0.000000
3.4080	0.000000
3.4093	0.000000
3.4105	0.000000
3.4118	0.000000
3.4131	0.000000
3.4144	0.000000
3.4156	0.000000
3.4169	0.000000
3.4182	0.000000
3.4194	0.000000
3.4207	0.000000
3.4220	0.000000
3.4232	0.000000
3.4245	0.000000
3.4258	0.000000
3.4271	0.000000
3.4283	0.000000
3.4296	0.000000
3.4309	0.000000
3.4321	0.000000
3.4334	0.000000
3.4347	0.000000
3.4359	0.000000
3.4372	0.000000
3.4385	0.000000
3.4398	0.000000
3.4410	0.000000
3.4423	0.000000
3.4436	0.000000
3.4448	0.000000
3.4461	0.000000
3.4474	0.000000
3.4486	0.000000
3.4499	0.000000
3.4512	0.000000
3.4525	0.000000
3.4537	0.000000
3.4550	0.000000
3.4563	0.000000
3.4575	0.000000
3.4588	0.000000
3.4601	0.000000
3.4613	0.000000
3.4626	0.000000
3.4639	0.000000
3.4652	0.000000
3.4664	0.000000
3.4677	0.000000
3.4690	0.000000
3.4702	0.000000
3.4715	0.000000
3.4728	0.000000
3.4740	0.000000
3.4753	0.000000
3.4766	0.000000
3.4779	0.000000
3.4791	0.000000
3.4804	0.000000
3.4817	0.000000
3.4829	0.000000
3.4842	0.000000
3.4855	0.000000
3.4867	0.000000
3.4880	0.000000
3.4893	0.000000
3.4906	0.000000
3.4918	0.000000
3.4931	0.000000
3.4944	0.000000
3.4956	0.000000
3.4969	0.000000
3.4982	0.000000
3.4994	0.000000
3.5007	0.000000
3.5020	0.000000
3.5033	0.000000
3.5045	0.000000
3.5058	0.000000
3.5071	0.000000
3.5083	0.000000
3.5096	0.000000
3.5109	0.000000
3.5122	0.000000
3.5134	0.000000
3.5147	0.000000
3.5160	0.000000
3.5172	0.000000
3.5185	0.000000
3.5198	0.000000
3.5210	0.000000
3.5223	0.000000
3.5236	0.000000
3.5249	0.000000
3.5261	0.000000
3.5274	0.000000
3.5287	0.000000
3.5299	0.000000
3.5312	0.000000
3.5325	0.000000
3.5337	0.000000
3.5350	0.000000
3.5363	0.000000
3.5376	0.000000
3.5388	0.000000
3.5401	0.000000
3.5414	0.000000
3.5426	0.000000
3.5439	0.000000
3.5452	0.000000
3.5464	0.000000
3.5477	0.000000
3.5490	0.000000
3.5503	0.000000
3.5515	0.000000
3.5528	0.000000
3.5541	0.000000
3.5553	0.000000
3.5566	0.000000
3.5579	0.000000
3.5591	0.000000
3.5604	0.000000
3.5617	0.000000
3.5630	0.000000
3.5642	0.000000
3.5655	0.000000
3.5668	0.000000
3.5680	0.000000
3.5693	0.000000
3.5706	0.000000
3.5718	0.000000
3.5731	0.000000
3.5744	0.000000
3.5757	0.000000
3.5769	0.000000
3.5782	0.000000
3.5795	0.000000
3.5807	0.000000
3.5820	0.000000
3.5833	0.000000
3.5845	0.000000
3.5858	0.000000
3.5871	0.000000
3.5884	0.000000
3.5896	0.000000
3.5909	0.000000
3.5922	0.000000
3.5934	0.000000
3.5947	0.000000
3.5960	0.000000
3.5972	0.000000
3.5985	0.000000
3.5998	0.000000
3.6011	0.000000
3.6023	0.000000
3.6036	0.000000
3.6049	0.000000
3.6061	0.000000
3.6074	0.000000
3.6087	0.000000
3.6100	0.000000
3.6112	0.000000
3.6125	0.000000
3.6138	0.000000
3.6150	0.000000
3.6163	0.000000
3.6176	0.000000
3.6188	0.000000
3.6201	0.000000
3.6214	0.000000
3.6227	0.000000
3.6239	0.000000
3.6252	0.000000
3.6265	0.000000
3.6277	0.000000
3.6290	0.000000
3.6303	0.000000
3.6315	0.000000
3.6328	0.000000
3.6341	0.000000
3.6354	0.000000
3.6366	0.000000
3.6379	0.000000
3.6392	0.000000
3.6404	0.000000
3.6417	0.000000
3.6430	0.000000
3.6442	0.000000
3.6455	0.000000
3.6468	0.000000
3.6481	0.000000
3.6493	0.000000
3.6506	0.000000
3.6519	0.000000
3.6531	0.000000
3.6544	0.000000
3.6557	0.000000
3.6569	0.000000
3.6582	0.000000
3.6595	0.000000
3.6608	0.000000
3.6620	0.000000
3.6633	0.000000
3.6646	0.000000
3.6658	0.000000
3.6671	0.000000
3.6684	0.000000
3.6696	0.000000
3.6709	0.000000
3.6722	0.000000
3.6735	0.000000
3.6747	0.000000
3.6760	0.000000
3.6773	0.000000
3.6785	0.000000
3.6798	0.000000
3.6811	0.000000
3.6823	0.000000
3.6836	0.000000
3.6849	0.000000
3.6862	0.000000
3.6874	0.000000
3.6887	0.000000
3.6900	0.000000
3.6912	0.000000
3.6925	0.000000
3.6938	0.000000
3.6950	0.000000
3.6963	0.000000
3.6976	0.000000
3.6989	0.000000
3.7001	0.000000
3.7014	0.000000
3.7027	0.000000
3.7039	0.000000
3.7052	0.000000
3.7065	0.000000
3.7078	0.000000
3.7090	0.000000
3.7103	0.000000
3.7116	0.000000
3.7128	0.000000
3.7141	0.000000
3.7154	0.000000
3.7166	0.000000
3.7179	0.000000
3.7192	0.000000
3.7205	0.000000
3.7217	0.000000
3.7230	0.000000
3.7243	0.000000
3.7255	0.000000
3.7268	0.000000
3.7281	0.000000
3.7293	0.000000
3.7306	0.000000
3.7319	0.000000
3.7332	0.000000
3.7344	0.000000
3.7357	0.000000
3.7370	0.000000
3.7382	0.000000
3.7395	0.000000
3.7408	0.000000
3.7420	0.000000
3.7433	0.000000
3.7446	0.000000
3.7459	0.000000
3.7471	0.000000
3.7484	0.000000
3.7497	0.000000
3.7509	0.000000
3.7522	0.000000
3.7535	0.000000
3.7547	0.000000
3.7560	0.000000
3.7573	0.000000
3.7586	0.000000
3.7598	0.000000
3.7611	0.000000
3.7624	0.000000
3.7636	0.000000
3.7649	0.000000
3.7662	0.000000
3.7674	0.000000
3.7687	0.000000
3.7700	0.000000
3.7713	0.000000
3.7725	0.000000
3.7738	0.000000
3.7751	0.000000
3.7763	0.000000
3.7776	0.000000
3.7789	0.000000
3.7801	0.000000
3.7814	0.000000
3.7827	0.000000
3.7840	0.000000
3.7852	0.000000
3.7865	0.000000
3.7878	0.000000
3.7890	0.000000
3.7903	0.000000
3.7916	0.000000
3.7928	0.000000
3.7941	0.000000
3.7954	0.000000
3.7967	0.000000
3.7979	0.000000
3.7992	0.000000
3.8005	0.000000
3.8017	0.000000
3.8030	0.000000
3.8043	0.000000
3.8056	0.000000
3.8068	0.000000
3.8081	0.000000
3.8094	0.000000
3.8106	0.000000
3.8119	0.000000
3.8132	0.000000
3.8144	0.000000
3.8157	0.000000
3.8170	0.000000
3.8183	0.000000
3.8195	0.000000
3.8208	0.000000
3.8221	0.000000
3.8233	0.000000
3.8246	0.000000
3.8259	0.000000
3.8271	0.000000
3.8284	0.000000
3.8297	0.000000
3.8310	0.000000
3.8322	0.000000
3.8335	0.000000
3.8348	0.000000
3.8360	0.000000
3.8373	0.000000
3.8386	0.000000
3.8398	0.000000
3.8411	0.000000
3.8424	0.000000
3.8437	0.000000
3.8449	0.000000
