Wavelength	RSR
0.3	0.0
0.3012701270127013	0.0
0.3025402540254025	0.0
0.3038103810381038	0.0
0.30508050805080505	0.0
0.30635063506350635	0.0
0.3076207620762076	0.0
0.3088908890889089	0.0
0.3101610161016102	0.0
0.3114311431143114	0.0
0.3127012701270127	0.0
0.31397139713971395	0.0
0.31524152415241524	0.0
0.3165116511651165	0.0
0.3177817781778178	0.0
0.319051905190519	0.0
0.3203220322032203	0.0
0.3215921592159216	0.0
0.32286228622862284	0.0
0.32413241324132414	0.0
0.3254025402540254	0.0
0.32667266726672667	0.0
0.3279427942794279	0.0
0.3292129212921292	0.0
0.33048304830483044	0.0
0.33175317531753173	0.0
0.33302330233023303	0.0
0.33429342934293427	0.0
0.33556355635563556	0.0
0.3368336833683368	0.0
0.3381038103810381	0.0
0.33937393739373933	0.0
0.3406440644064406	0.0
0.3419141914191419	0.0
0.34318431843184316	0.0
0.34445444544454445	0.0
0.3457245724572457	0.0
0.346994699469947	0.0
0.3482648264826482	0.0
0.3495349534953495	0.0
0.3508050805080508	0.0
0.35207520752075205	0.0
0.35334533453345335	0.0
0.3546154615461546	0.0
0.3558855885588559	0.0
0.3571557155715571	0.0
0.3584258425842584	0.0
0.3596959695969597	0.0
0.36096609660966095	0.0
0.3622362236223622	0.0
0.3635063506350635	0.0
0.3647764776477648	0.0
0.366046604660466	0.0
0.3673167316731673	0.0
0.3685868586858686	0.0
0.36985698569856984	0.0
0.3711271127112711	0.0
0.3723972397239724	0.0
0.37366736673667367	0.0
0.3749374937493749	0.0
0.3762076207620762	0.0
0.37747774777477744	0.0
0.37874787478747873	0.0
0.38001800180017997	0.0
0.38128812881288127	0.0
0.38255825582558256	0.0
0.3838283828382838	0.0
0.3850985098509851	0.0
0.38636863686368633	0.0
0.3876387638763876	0.0
0.38890889088908887	0.0
0.39017901790179016	0.0
0.39144914491449145	0.0
0.3927192719271927	0.0
0.39398939893989393	0.0
0.3952595259525952	0.0
0.3965296529652965	0.0
0.39779977997799776	0.0
0.39906990699069905	0.0
0.40034003400340035	0.0
0.4016101610161016	0.0
0.4028802880288028	0.0
0.4041504150415041	0.0
0.4054205420542054	0.0
0.40669066906690665	0.0
0.40796079607960795	0.0
0.40923092309230924	0.0
0.4105010501050105	0.0
0.4117711771177117	0.0
0.413041304130413	0.0
0.4143114311431143	0.0
0.41558155815581554	0.0
0.41685168516851684	0.0
0.4181218121812181	0.0
0.41939193919391937	0.0
0.4206620662066206	0.0
